Sample, clk, data
76715956, 1, 1
76716007, 0, 0
76716066, 1, 0
76716118, 0, 0
76716178, 1, 0
76716230, 0, 1
76716330, 1, 1
76716380, 1, 0
76716430, 0, 0
76716506, 1, 0
76716559, 0, 0
76716624, 1, 0
76716677, 0, 0
76716742, 1, 0
76716795, 0, 0
76716814, 0, 1
76716862, 1, 1
76716915, 0, 1
76716981, 1, 1
76717034, 0, 1
76717100, 1, 1
76717153, 0, 1
76717171, 0, 0
76717219, 1, 0
76717271, 0, 0
76717337, 1, 0
76717390, 0, 0
76717420, 0, 1
76717468, 1, 1
76717521, 0, 1
76717587, 1, 1
76717640, 0, 1
76717707, 1, 1
76717759, 0, 1
76717777, 0, 0
76717825, 1, 0
76717878, 0, 0
76717896, 0, 1
76717944, 1, 1
76717997, 0, 1
76718064, 1, 1
76718117, 0, 1
76718134, 0, 0
76718182, 1, 0
76718235, 0, 0
76718300, 1, 0
76718353, 0, 0
76718387, 0, 1
76718435, 1, 1
76718488, 0, 1
76718554, 1, 1
76718607, 0, 1
76718673, 1, 1
76718726, 0, 1
76718793, 1, 1
76718846, 0, 1
76718912, 1, 1
76718965, 0, 1
76719031, 1, 1
76719084, 0, 1
76719150, 1, 1
76719203, 0, 1
76719270, 1, 1
76719323, 0, 1
76719354, 0, 0
76719404, 1, 0
76719454, 1, 1
76719505, 0, 0
76719564, 1, 0
76719615, 0, 0
76719676, 1, 0
76719728, 0, 1
76719827, 1, 1
76719878, 1, 0
76719928, 0, 0
76720004, 1, 0
76720057, 0, 0
76720122, 1, 0
76720175, 0, 0
76720240, 1, 0
76720293, 0, 0
76720312, 0, 1
76720360, 1, 1
76720412, 0, 1
76720479, 1, 1
76720532, 0, 1
76720598, 1, 1
76720651, 0, 1
76720669, 0, 0
76720717, 1, 0
76720770, 0, 0
76720835, 1, 0
76720888, 0, 0
76720965, 1, 0
76721018, 0, 0
76721084, 1, 0
76721137, 0, 0
76721202, 1, 0
76721255, 0, 0
76721274, 0, 1
76721321, 1, 1
76721374, 0, 1
76721441, 1, 1
76721494, 0, 1
76721560, 1, 1
76721613, 0, 1
76721630, 0, 0
76721678, 1, 0
76721731, 0, 0
76721796, 1, 0
76721849, 0, 0
76721883, 0, 1
76721931, 1, 1
76721984, 0, 1
76722050, 1, 1
76722103, 0, 1
76722169, 1, 1
76722222, 0, 1
76722289, 1, 1
76722341, 0, 1
76722408, 1, 1
76722461, 0, 1
76722528, 1, 1
76722581, 0, 1
76722647, 1, 1
76722700, 0, 1
76722767, 1, 1
76722819, 0, 1
76722850, 0, 0
76722901, 1, 0
76722952, 1, 1
76723002, 0, 0
76723061, 1, 0
76723113, 0, 0
76723173, 1, 0
76723225, 0, 1
76723324, 1, 1
76723375, 1, 0
76723425, 0, 0
76723500, 1, 0
76723553, 0, 0
76723619, 1, 0
76723671, 0, 0
76723737, 1, 0
76723790, 0, 0
76723808, 0, 1
76723856, 1, 1
76723909, 0, 1
76723975, 1, 1
76724028, 0, 1
76724095, 1, 1
76724148, 0, 1
76724165, 0, 0
76724213, 1, 0
76724266, 0, 0
76724331, 1, 0
76724384, 0, 0
76724415, 0, 1
76724462, 1, 1
76724515, 0, 1
76724533, 0, 0
76724581, 1, 0
76724634, 0, 0
76724699, 1, 0
76724752, 0, 0
76724771, 0, 1
76724818, 1, 1
76724871, 0, 1
76724937, 1, 1
76724990, 0, 1
76725057, 1, 1
76725110, 0, 1
76725127, 0, 0
76725175, 1, 0
76725228, 0, 0
76725293, 1, 0
76725346, 0, 0
76725380, 0, 1
76725428, 1, 1
76725481, 0, 1
76725547, 1, 1
76725600, 0, 1
76725666, 1, 1
76725719, 0, 1
76725786, 1, 1
76725839, 0, 1
76725905, 1, 1
76725958, 0, 1
76726024, 1, 1
76726077, 0, 1
76726144, 1, 1
76726197, 0, 1
76726263, 1, 1
76726316, 0, 1
76726347, 0, 0
76726398, 1, 0
76726448, 1, 1
76726498, 0, 1
76726499, 0, 0
76726558, 1, 0
76726610, 0, 0
76726671, 1, 0
76726722, 0, 0
76726723, 0, 1
76726822, 1, 1
76726872, 1, 0
76726922, 0, 0
76726998, 1, 0
76727051, 0, 0
76727116, 1, 0
76727169, 0, 0
76727234, 1, 0
76727287, 0, 0
76727306, 0, 1
76727354, 1, 1
76727406, 0, 1
76727473, 1, 1
76727526, 0, 1
76727592, 1, 1
76727645, 0, 1
76727663, 0, 0
76727710, 1, 0
76727763, 0, 0
76727829, 1, 0
76727882, 0, 0
76727960, 1, 0
76728012, 0, 0
76728031, 0, 1
76728079, 1, 1
76728132, 0, 1
76728149, 0, 0
76728197, 1, 0
76728250, 0, 0
76728269, 0, 1
76728316, 1, 1
76728369, 0, 1
76728436, 1, 1
76728489, 0, 1
76728555, 1, 1
76728608, 0, 1
76728625, 0, 0
76728673, 1, 0
76728726, 0, 0
76728791, 1, 0
76728844, 0, 0
76728878, 0, 1
76728926, 1, 1
76728979, 0, 1
76729045, 1, 1
76729098, 0, 1
76729164, 1, 1
76729217, 0, 1
76729284, 1, 1
76729337, 0, 1
76729403, 1, 1
76729456, 0, 1
76729523, 1, 1
76729575, 0, 1
76729642, 1, 1
76729694, 0, 1
76729761, 1, 1
76729814, 0, 1
76729845, 0, 0
76729895, 1, 0
76729946, 1, 1
76729996, 0, 0
76730055, 1, 0
76730106, 0, 0
76730167, 1, 0
76730219, 0, 1
76730318, 1, 1
76730369, 1, 0
76730419, 0, 0
76730494, 1, 0
76730547, 0, 0
76730613, 1, 0
76730665, 0, 0
76730731, 1, 0
76730784, 0, 0
76730802, 0, 1
76730850, 1, 1
76730903, 0, 1
76730969, 1, 1
76731022, 0, 1
76731089, 1, 1
76731141, 0, 1
76731159, 0, 0
76731207, 1, 0
76731260, 0, 0
76731325, 1, 0
76731378, 0, 0
76731409, 0, 1
76731456, 1, 1
76731509, 0, 1
76731576, 1, 1
76731629, 0, 1
76731646, 0, 0
76731694, 1, 0
76731747, 0, 0
76731766, 0, 1
76731813, 1, 1
76731866, 0, 1
76731933, 1, 1
76731986, 0, 1
76732052, 1, 1
76732105, 0, 1
76732123, 0, 0
76732171, 1, 0
76732223, 0, 0
76732289, 1, 0
76732342, 0, 0
76732376, 0, 1
76732423, 1, 1
76732476, 0, 1
76732543, 1, 1
76732595, 0, 1
76732662, 1, 1
76732715, 0, 1
76732781, 1, 1
76732834, 0, 1
76732901, 1, 1
76732954, 0, 1
76733020, 1, 1
76733073, 0, 1
76733139, 1, 1
76733192, 0, 1
76733259, 1, 1
76733312, 0, 1
76733342, 0, 0
76733393, 1, 0
76733443, 1, 1
76733493, 0, 1
76733494, 0, 0
76733553, 1, 0
76733604, 0, 0
76733665, 1, 0
76733717, 0, 1
76733817, 1, 1
76733867, 1, 0
76733917, 0, 0
76733993, 1, 0
76734046, 0, 0
76734111, 1, 0
76734164, 0, 0
76734229, 1, 0
76734282, 0, 0
76734301, 0, 1
76734349, 1, 1
76734401, 0, 1
76734468, 1, 1
76734521, 0, 1
76734587, 1, 1
76734640, 0, 1
76734657, 0, 0
76734705, 1, 0
76734758, 0, 0
76734824, 1, 0
76734876, 0, 0
76734954, 1, 0
76735007, 0, 0
76735072, 1, 0
76735125, 0, 0
76735144, 0, 1
76735192, 1, 1
76735245, 0, 1
76735311, 1, 1
76735364, 0, 1
76735430, 1, 1
76735484, 0, 1
76735550, 1, 1
76735603, 0, 1
76735621, 0, 0
76735668, 1, 0
76735721, 0, 0
76735786, 1, 0
76735839, 0, 0
76735873, 0, 1
76735921, 1, 1
76735974, 0, 1
76736040, 1, 1
76736093, 0, 1
76736159, 1, 1
76736212, 0, 1
76736279, 1, 1
76736332, 0, 1
76736398, 1, 1
76736451, 0, 1
76736517, 1, 1
76736570, 0, 1
76736636, 1, 1
76736690, 0, 1
76736756, 1, 1
76736809, 0, 1
76736840, 0, 0
76736890, 1, 0
76736940, 1, 1
76736991, 0, 0
76737050, 1, 0
76737102, 0, 0
76737162, 1, 0
76737214, 0, 1
76737313, 1, 1
76737364, 1, 0
76737414, 0, 0
76737490, 1, 0
76737543, 0, 0
76737608, 1, 0
76737661, 0, 0
76737726, 1, 0
76737779, 0, 0
76737798, 0, 1
76737845, 1, 1
76737898, 0, 1
76737965, 1, 1
76738018, 0, 1
76738084, 1, 1
76738137, 0, 1
76738155, 0, 0
76738203, 1, 0
76738255, 0, 0
76738321, 1, 0
76738374, 0, 0
76738404, 0, 1
76738452, 1, 1
76738505, 0, 1
76738523, 0, 0
76738570, 1, 0
76738623, 0, 0
76738642, 0, 1
76738690, 1, 1
76738742, 0, 1
76738809, 1, 1
76738862, 0, 1
76738928, 1, 1
76738982, 0, 1
76739048, 1, 1
76739101, 0, 1
76739118, 0, 0
76739166, 1, 0
76739219, 0, 0
76739284, 1, 0
76739337, 0, 0
76739371, 0, 1
76739419, 1, 1
76739471, 0, 1
76739538, 1, 1
76739591, 0, 1
76739658, 1, 1
76739711, 0, 1
76739777, 1, 1
76739830, 0, 1
76739896, 1, 1
76739949, 0, 1
76740015, 1, 1
76740068, 0, 1
76740135, 1, 1
76740188, 0, 1
76740254, 1, 1
76740307, 0, 1
76740338, 0, 0
76740389, 1, 0
76740439, 1, 1
76740489, 0, 1
76740490, 0, 0
76740549, 1, 0
76740600, 0, 0
76740661, 1, 0
76740712, 0, 0
76740713, 0, 1
76740812, 1, 1
76740862, 1, 0
76740913, 0, 0
76740988, 1, 0
76741041, 0, 0
76741106, 1, 0
76741159, 0, 0
76741225, 1, 0
76741278, 0, 0
76741297, 0, 1
76741344, 1, 1
76741397, 0, 1
76741464, 1, 1
76741517, 0, 1
76741583, 1, 1
76741636, 0, 1
76741653, 0, 0
76741701, 1, 0
76741754, 0, 0
76741819, 1, 0
76741872, 0, 0
76741950, 1, 0
76742003, 0, 0
76742021, 0, 1
76742069, 1, 1
76742122, 0, 1
76742188, 1, 1
76742241, 0, 1
76742307, 1, 1
76742360, 0, 1
76742427, 1, 1
76742480, 0, 1
76742546, 1, 1
76742599, 0, 1
76742616, 0, 0
76742664, 1, 0
76742717, 0, 0
76742783, 1, 0
76742835, 0, 0
76742869, 0, 1
76742917, 1, 1
76742970, 0, 1
76743036, 1, 1
76743089, 0, 1
76743156, 1, 1
76743208, 0, 1
76743275, 1, 1
76743328, 0, 1
76743394, 1, 1
76743447, 0, 1
76743514, 1, 1
76743567, 0, 1
76743633, 1, 1
76743686, 0, 1
76743752, 1, 1
76743805, 0, 1
76743836, 0, 0
76743887, 1, 0
76743937, 1, 1
76743987, 0, 1
76743988, 0, 0
76744047, 1, 0
76744098, 0, 0
76744159, 1, 0
76744210, 0, 0
76744211, 0, 1
76744310, 1, 1
76744360, 1, 0
76744411, 0, 0
76744486, 1, 0
76744539, 0, 0
76744605, 1, 0
76744658, 0, 0
76744723, 1, 0
76744776, 0, 0
76744795, 0, 1
76744842, 1, 1
76744895, 0, 1
76744962, 1, 1
76745014, 0, 1
76745081, 1, 1
76745134, 0, 1
76745151, 0, 0
76745199, 1, 0
76745252, 0, 0
76745318, 1, 0
76745370, 0, 0
76745401, 0, 1
76745449, 1, 1
76745501, 0, 1
76745568, 1, 1
76745622, 0, 1
76745688, 1, 1
76745740, 0, 1
76745807, 1, 1
76745860, 0, 1
76745926, 1, 1
76745979, 0, 1
76746046, 1, 1
76746099, 0, 1
76746116, 0, 0
76746164, 1, 0
76746217, 0, 0
76746283, 1, 0
76746336, 0, 0
76746370, 0, 1
76746418, 1, 1
76746471, 0, 1
76746537, 1, 1
76746590, 0, 1
76746657, 1, 1
76746710, 0, 1
76746776, 1, 1
76746829, 0, 1
76746895, 1, 1
76746949, 0, 1
76747015, 1, 1
76747068, 0, 1
76747134, 1, 1
76747187, 0, 1
76747253, 1, 1
76747306, 0, 1
76747337, 0, 0
76747388, 1, 0
76747438, 1, 1
76747488, 0, 1
76747489, 0, 0
76747548, 1, 0
76747599, 0, 0
76747660, 1, 0
76747712, 0, 1
76883335, 1, 1
76883385, 1, 0
76883435, 0, 0
76883509, 1, 0
76883561, 0, 0
76883627, 1, 0
76883680, 0, 0
76883745, 1, 0
76883798, 0, 0
76883864, 1, 0
76883917, 0, 0
76883935, 0, 1
76883983, 1, 1
76884036, 0, 1
76884102, 1, 1
76884155, 0, 1
76884173, 0, 0
76884221, 1, 0
76884273, 0, 0
76884339, 1, 0
76884392, 0, 0
76884469, 1, 0
76884522, 0, 0
76884588, 1, 0
76884640, 0, 0
76884706, 1, 0
76884758, 0, 0
76884824, 1, 0
76884877, 0, 0
76884895, 0, 1
76884943, 1, 1
76884996, 0, 1
76885062, 1, 1
76885115, 0, 1
76885133, 0, 0
76885181, 1, 0
76885234, 0, 0
76885299, 1, 0
76885352, 0, 0
76885429, 1, 0
76885482, 0, 0
76885548, 1, 0
76885600, 0, 0
76885666, 1, 0
76885719, 0, 0
76885785, 1, 0
76885838, 0, 0
76885903, 1, 0
76885956, 0, 0
76886021, 1, 0
76886074, 0, 0
76886139, 1, 0
76886192, 0, 0
76886258, 1, 0
76886311, 0, 0
76886392, 1, 0
76886443, 1, 1
76886493, 0, 0
76886566, 1, 0
76886629, 0, 0
76886684, 1, 0
76886747, 0, 0
76886802, 1, 0
76886865, 0, 0
76886919, 1, 0
76886982, 0, 0
76887037, 1, 0
76887100, 0, 0
76887154, 1, 0
76887218, 0, 0
76887272, 1, 0
76887335, 0, 0
76887390, 1, 0
76887453, 0, 1
76887583, 1, 1
76887645, 0, 1
76887699, 1, 1
76887761, 0, 1
76887815, 1, 1
76887877, 0, 1
76887932, 1, 1
76887994, 0, 1
76888048, 1, 1
76888110, 0, 1
76888164, 1, 1
76888226, 0, 1
76888281, 1, 1
76888342, 0, 1
76888397, 1, 1
76888459, 0, 0
76888589, 1, 0
76888652, 0, 0
76888706, 1, 0
76888770, 0, 0
76888824, 1, 0
76888887, 0, 0
76888942, 1, 0
76889005, 0, 0
76889059, 1, 0
76889122, 0, 0
76889177, 1, 0
76889240, 0, 0
76889294, 1, 0
76889357, 0, 0
76889412, 1, 0
76889475, 0, 0
76889476, 0, 1
76889605, 1, 1
76889667, 0, 1
76889721, 1, 1
76889783, 0, 1
76889838, 1, 1
76889899, 0, 1
76889954, 1, 1
76890016, 0, 1
76890070, 1, 1
76890132, 0, 1
76890186, 1, 1
76890248, 0, 1
76890303, 1, 1
76890364, 0, 1
76890419, 1, 1
76890481, 0, 1
76890611, 1, 1
76890673, 0, 1
76890727, 1, 1
76890789, 0, 1
76890843, 1, 1
76890905, 0, 1
76890960, 1, 1
76891021, 0, 1
76891076, 1, 1
76891138, 0, 1
76891192, 1, 1
76891254, 0, 1
76891308, 1, 1
76891370, 0, 1
76891425, 1, 1
76891486, 0, 1
76891616, 1, 1
76891678, 0, 1
76891733, 1, 1
76891795, 0, 1
76891849, 1, 1
76891911, 0, 1
76891966, 1, 1
76892028, 0, 1
76892082, 1, 1
76892144, 0, 1
76892198, 1, 1
76892260, 0, 1
76892315, 1, 1
76892377, 0, 1
76892431, 1, 1
76892493, 0, 1
76892623, 1, 1
76892685, 0, 1
76892739, 1, 1
76892801, 0, 1
76892855, 1, 1
76892917, 0, 1
76892972, 1, 1
76893033, 0, 1
76893088, 1, 1
76893150, 0, 1
76893204, 1, 1
76893266, 0, 1
76893320, 1, 1
76893382, 0, 1
76893437, 1, 1
76893499, 0, 1
76893629, 1, 1
76893690, 0, 1
76893745, 1, 1
76893807, 0, 1
76893861, 1, 1
76893923, 0, 1
76893978, 1, 1
76894040, 0, 1
76894094, 1, 1
76894156, 0, 1
76894210, 1, 1
76894272, 0, 1
76894327, 1, 1
76894389, 0, 1
76894443, 1, 1
76894505, 0, 1
76894635, 1, 1
76894697, 0, 1
76894751, 1, 1
76894813, 0, 1
76894868, 1, 1
76894930, 0, 1
76894984, 1, 1
76895046, 0, 1
76895100, 1, 1
76895162, 0, 1
76895217, 1, 1
76895279, 0, 1
76895333, 1, 1
76895395, 0, 1
76895449, 1, 1
76895511, 0, 1
76895641, 1, 1
76895703, 0, 1
76895757, 1, 1
76895819, 0, 1
76895874, 1, 1
76895936, 0, 1
76895990, 1, 1
76896052, 0, 1
76896106, 1, 1
76896168, 0, 1
76896222, 1, 1
76896284, 0, 1
76896339, 1, 1
76896401, 0, 1
76896456, 1, 1
76896517, 0, 1
76896647, 1, 1
76896709, 0, 1
76896764, 1, 1
76896826, 0, 1
76896880, 1, 1
76896942, 0, 1
76896997, 1, 1
76897059, 0, 1
76897113, 1, 1
76897175, 0, 1
76897229, 1, 1
76897291, 0, 1
76897346, 1, 1
76897407, 0, 1
76897462, 1, 1
76897524, 0, 1
76897654, 1, 1
76897716, 0, 1
76897770, 1, 1
76897832, 0, 1
76897886, 1, 1
76897948, 0, 1
76898003, 1, 1
76898065, 0, 1
76898119, 1, 1
76898181, 0, 1
76898235, 1, 1
76898297, 0, 1
76898351, 1, 1
76898413, 0, 1
76898468, 1, 1
76898529, 0, 1
76898659, 1, 1
76898721, 0, 1
76898776, 1, 1
76898838, 0, 1
76898892, 1, 1
76898954, 0, 1
76899009, 1, 1
76899071, 0, 1
76899125, 1, 1
76899187, 0, 1
76899241, 1, 1
76899303, 0, 1
76899357, 1, 1
76899419, 0, 1
76899473, 1, 1
76899535, 0, 1
76899665, 1, 1
76899727, 0, 1
76899782, 1, 1
76899843, 0, 1
76899898, 1, 1
76899960, 0, 1
76900014, 1, 1
76900076, 0, 1
76900130, 1, 1
76900192, 0, 1
76900247, 1, 1
76900308, 0, 1
76900363, 1, 1
76900425, 0, 1
76900479, 1, 1
76900541, 0, 1
76900672, 1, 1
76900733, 0, 1
76900788, 1, 1
76900850, 0, 1
76900904, 1, 1
76900966, 0, 1
76901020, 1, 1
76901082, 0, 1
76901137, 1, 1
76901198, 0, 1
76901253, 1, 1
76901315, 0, 1
76901369, 1, 1
76901431, 0, 1
76901486, 1, 1
76901548, 0, 1
76901678, 1, 1
76901739, 0, 1
76901794, 1, 1
76901856, 0, 1
76901910, 1, 1
76901972, 0, 1
76902026, 1, 1
76902088, 0, 1
76902142, 1, 1
76902204, 0, 1
76902259, 1, 1
76902321, 0, 1
76902375, 1, 1
76902437, 0, 1
76902492, 1, 1
76902554, 0, 1
76902673, 1, 1
76902725, 0, 1
76902778, 0, 0
76902887, 1, 0
76902950, 0, 0
76902951, 0, 1
76903004, 1, 1
76903066, 0, 1
76903067, 0, 0
76903121, 1, 0
76903184, 0, 0
76903238, 1, 0
76903301, 0, 0
76903356, 1, 0
76903419, 0, 1
76903473, 1, 1
76903535, 0, 1
76903536, 0, 0
76903590, 1, 0
76903653, 0, 1
76903707, 1, 1
76903769, 0, 1
76903886, 1, 1
76903948, 0, 1
76904002, 1, 1
76904064, 0, 0
76904118, 1, 0
76904182, 0, 0
76904236, 1, 0
76904299, 0, 0
76904300, 0, 1
76904354, 1, 1
76904415, 0, 1
76904416, 0, 0
76904470, 1, 0
76904533, 0, 0
76904587, 1, 0
76904651, 0, 0
76904705, 1, 0
76904768, 0, 0
76904885, 1, 0
76904948, 0, 0
76905003, 1, 0
76905066, 0, 0
76905120, 1, 0
76905184, 0, 0
76905238, 1, 0
76905301, 0, 0
76905302, 0, 1
76905355, 1, 1
76905417, 0, 1
76905418, 0, 0
76905472, 1, 0
76905535, 0, 0
76905590, 1, 0
76905653, 0, 0
76905707, 1, 0
76905771, 0, 1
76905887, 1, 1
76905949, 0, 0
76906003, 1, 0
76906066, 0, 0
76906121, 1, 0
76906184, 0, 0
76906239, 1, 0
76906302, 0, 0
76906303, 0, 1
76906357, 1, 1
76906419, 0, 0
76906473, 1, 0
76906537, 0, 0
76906591, 1, 0
76906654, 0, 0
76906655, 0, 1
76906709, 1, 1
76906771, 0, 1
77045430, 1, 1
77045482, 0, 1
77045535, 0, 0
77045662, 1, 0
77045725, 0, 1
77045779, 1, 1
77045841, 0, 0
77045896, 1, 0
77045959, 0, 0
77046013, 1, 0
77046077, 0, 0
77046131, 1, 0
77046194, 0, 0
77046195, 0, 1
77046249, 1, 1
77046311, 0, 0
77046365, 1, 0
77046428, 0, 0
77046429, 0, 1
77046483, 1, 1
77046544, 0, 1
77046665, 1, 1
77046727, 0, 1
77046782, 1, 1
77046844, 0, 0
77046898, 1, 0
77046961, 0, 0
77047015, 1, 0
77047078, 0, 0
77047079, 0, 1
77047133, 1, 1
77047195, 0, 0
77047250, 1, 0
77047313, 0, 0
77047367, 1, 0
77047430, 0, 0
77047484, 1, 0
77047548, 0, 0
77047668, 1, 0
77047731, 0, 0
77047785, 1, 0
77047849, 0, 0
77047903, 1, 0
77047966, 0, 0
77048021, 1, 0
77048084, 0, 0
77048085, 0, 1
77048139, 1, 1
77048201, 0, 0
77048255, 1, 0
77048318, 0, 0
77048373, 1, 0
77048436, 0, 0
77048490, 1, 0
77048553, 0, 0
77048554, 0, 1
77048674, 1, 1
77048736, 0, 0
77048790, 1, 0
77048853, 0, 0
77048908, 1, 0
77048971, 0, 0
77049025, 1, 0
77049089, 0, 1
77049143, 1, 1
77049205, 0, 1
77049206, 0, 0
77049260, 1, 0
77049323, 0, 0
77049377, 1, 0
77049441, 0, 1
77049495, 1, 1
77049557, 0, 1
77324155, 1, 1
77324207, 0, 1
77324260, 0, 0
77324386, 1, 0
77324449, 0, 0
77324450, 0, 1
77324504, 1, 1
77324566, 0, 0
77324620, 1, 0
77324683, 0, 0
77324738, 1, 0
77324801, 0, 0
77324856, 1, 0
77324919, 0, 1
77324973, 1, 1
77325035, 0, 1
77325036, 0, 0
77325090, 1, 0
77325153, 0, 1
77325207, 1, 1
77325269, 0, 1
77325390, 1, 1
77325452, 0, 1
77325506, 1, 1
77325568, 0, 0
77325622, 1, 0
77325685, 0, 0
77325740, 1, 0
77325803, 0, 1
77325857, 1, 1
77325919, 0, 0
77325974, 1, 0
77326037, 0, 0
77326091, 1, 0
77326154, 0, 0
77326209, 1, 0
77326272, 0, 0
77326392, 1, 0
77326455, 0, 0
77326510, 1, 0
77326573, 0, 0
77326627, 1, 0
77326691, 0, 0
77326745, 1, 0
77326808, 0, 0
77326809, 0, 1
77326862, 1, 1
77326924, 0, 1
77326925, 0, 0
77326979, 1, 0
77327042, 0, 0
77327096, 1, 0
77327160, 0, 0
77327214, 1, 0
77327277, 0, 0
77327278, 0, 1
77327398, 1, 1
77327460, 0, 0
77327514, 1, 0
77327577, 0, 0
77327632, 1, 0
77327695, 0, 0
77327749, 1, 0
77327813, 0, 1
77327867, 1, 1
77327929, 0, 0
77327983, 1, 0
77328046, 0, 0
77328101, 1, 0
77328164, 0, 0
77328165, 0, 1
77328219, 1, 1
77328281, 0, 1
77601496, 1, 1
77601548, 0, 1
77601601, 0, 0
77601727, 1, 0
77601790, 0, 0
77601791, 0, 1
77601845, 1, 1
77601907, 0, 0
77601961, 1, 0
77602024, 0, 0
77602079, 1, 0
77602142, 0, 0
77602196, 1, 0
77602259, 0, 0
77602260, 0, 1
77602314, 1, 1
77602376, 0, 0
77602430, 1, 0
77602494, 0, 1
77602548, 1, 1
77602610, 0, 1
77602731, 1, 1
77602793, 0, 1
77602848, 1, 1
77602909, 0, 1
77602910, 0, 0
77602964, 1, 0
77603027, 0, 0
77603081, 1, 0
77603145, 0, 1
77603199, 1, 1
77603261, 0, 1
77603262, 0, 0
77603316, 1, 0
77603379, 0, 0
77603433, 1, 0
77603497, 0, 0
77603551, 1, 0
77603614, 0, 0
77603735, 1, 0
77603798, 0, 0
77603852, 1, 0
77603915, 0, 0
77603970, 1, 0
77604033, 0, 0
77604087, 1, 0
77604150, 0, 0
77604151, 0, 1
77604205, 1, 1
77604267, 0, 0
77604321, 1, 0
77604384, 0, 0
77604439, 1, 0
77604502, 0, 0
77604556, 1, 0
77604620, 0, 1
77604740, 1, 1
77604802, 0, 1
77604803, 0, 0
77604857, 1, 0
77604920, 0, 0
77604975, 1, 0
77605038, 0, 0
77605092, 1, 0
77605155, 0, 0
77605156, 0, 1
77605210, 1, 1
77605272, 0, 0
77605326, 1, 0
77605389, 0, 0
77605444, 1, 0
77605507, 0, 1
77605561, 1, 1
77605623, 0, 1
77739856, 1, 1
77739906, 1, 0
77739956, 0, 0
77740029, 1, 0
77740082, 0, 0
77740148, 1, 0
77740201, 0, 0
77740266, 1, 0
77740319, 0, 0
77740384, 1, 0
77740437, 0, 0
77740456, 0, 1
77740504, 1, 1
77740557, 0, 1
77740623, 1, 1
77740676, 0, 1
77740694, 0, 0
77740742, 1, 0
77740794, 0, 0
77740860, 1, 0
77740913, 0, 0
77740990, 1, 0
77741043, 0, 0
77741108, 1, 0
77741161, 0, 0
77741227, 1, 0
77741280, 0, 0
77741345, 1, 0
77741398, 0, 0
77741464, 1, 0
77741516, 0, 0
77741582, 1, 0
77741635, 0, 0
77741700, 1, 0
77741753, 0, 0
77741819, 1, 0
77741872, 0, 0
77741949, 1, 0
77742002, 0, 0
77742067, 1, 0
77742120, 0, 0
77742185, 1, 0
77742238, 0, 0
77742304, 1, 0
77742357, 0, 0
77742422, 1, 0
77742475, 0, 0
77742541, 1, 0
77742594, 0, 0
77742659, 1, 0
77742712, 0, 0
77742777, 1, 0
77742830, 0, 0
77742912, 1, 0
77742962, 1, 1
77743012, 0, 0
77743085, 1, 0
77743148, 0, 0
77743149, 0, 1
77743202, 1, 1
77743264, 0, 1
77743265, 0, 0
77743319, 1, 0
77743382, 0, 0
77743436, 1, 0
77743499, 0, 0
77743554, 1, 0
77743617, 0, 1
77743671, 1, 1
77743733, 0, 1
77743734, 0, 0
77743788, 1, 0
77743851, 0, 0
77743852, 0, 1
77743906, 1, 1
77743968, 0, 1
77744098, 1, 1
77744159, 0, 1
77744214, 1, 1
77744276, 0, 0
77744330, 1, 0
77744393, 0, 0
77744448, 1, 0
77744511, 0, 0
77744512, 0, 1
77744566, 1, 1
77744628, 0, 0
77744682, 1, 0
77744745, 0, 0
77744800, 1, 0
77744863, 0, 0
77744917, 1, 0
77744980, 0, 0
77745111, 1, 0
77745174, 0, 0
77745228, 1, 0
77745292, 0, 0
77745346, 1, 0
77745410, 0, 0
77745464, 1, 0
77745527, 0, 0
77745528, 0, 1
77745582, 1, 1
77745643, 0, 1
77745644, 0, 0
77745698, 1, 0
77745761, 0, 0
77745816, 1, 0
77745879, 0, 0
77745933, 1, 0
77745996, 0, 0
77745997, 0, 1
77746126, 1, 1
77746188, 0, 0
77746243, 1, 0
77746306, 0, 0
77746361, 1, 0
77746424, 0, 0
77746478, 1, 0
77746541, 0, 0
77746542, 0, 1
77746596, 1, 1
77746658, 0, 0
77746712, 1, 0
77746775, 0, 0
77746830, 1, 0
77746893, 0, 0
77746894, 0, 1
77746948, 1, 1
77747010, 0, 1
77747140, 1, 1
77747202, 0, 1
77747256, 1, 1
77747318, 0, 1
77747372, 1, 1
77747434, 0, 1
77747489, 1, 1
77747551, 0, 1
77747605, 1, 1
77747667, 0, 1
77747722, 1, 1
77747783, 0, 1
77747838, 1, 1
77747900, 0, 1
77747954, 1, 1
77748016, 0, 1
77748146, 1, 1
77748208, 0, 1
77748263, 1, 1
77748325, 0, 1
77748379, 1, 1
77748441, 0, 1
77748495, 1, 1
77748557, 0, 1
77748612, 1, 1
77748673, 0, 1
77748728, 1, 1
77748790, 0, 1
77748844, 1, 1
77748906, 0, 1
77748960, 1, 1
77749022, 0, 1
77749153, 1, 1
77749215, 0, 0
77749269, 1, 0
77749332, 0, 0
77749387, 1, 0
77749450, 0, 0
77749504, 1, 0
77749567, 0, 0
77749622, 1, 0
77749685, 0, 0
77749739, 1, 0
77749803, 0, 0
77749857, 1, 0
77749920, 0, 0
77749921, 0, 1
77749975, 1, 1
77750037, 0, 1
77750167, 1, 1
77750228, 0, 1
77750229, 0, 0
77750283, 1, 0
77750346, 0, 0
77750347, 0, 1
77750400, 1, 1
77750462, 0, 1
77750463, 0, 0
